"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001481",6
"http://purl.obolibrary.org/obo/PATO_0001482",3
"http://purl.obolibrary.org/obo/PATO_0001483",2
"http://purl.obolibrary.org/obo/PATO_0001485",3
"http://purl.obolibrary.org/obo/PATO_0001487",1
"http://purl.obolibrary.org/obo/PATO_0001488",3
"http://purl.obolibrary.org/obo/PATO_0001490",1
"http://purl.obolibrary.org/obo/PATO_0001491",1
"http://purl.obolibrary.org/obo/PATO_0001492",3
"http://purl.obolibrary.org/obo/PATO_0001494",1
"http://purl.obolibrary.org/obo/PATO_0001495",3
"http://purl.obolibrary.org/obo/PATO_0001497",1
"http://purl.obolibrary.org/obo/PATO_0001499",6
"http://purl.obolibrary.org/obo/PATO_0001500",3
"http://purl.obolibrary.org/obo/PATO_0001501",5
"http://purl.obolibrary.org/obo/PATO_0001502",1
"http://purl.obolibrary.org/obo/PATO_0001505",2
"http://purl.obolibrary.org/obo/PATO_0001507",3
"http://purl.obolibrary.org/obo/PATO_0001509",5
"http://purl.obolibrary.org/obo/PATO_0001510",1
"http://purl.obolibrary.org/obo/PATO_0001511",4
"http://purl.obolibrary.org/obo/PATO_0001512",2
"http://purl.obolibrary.org/obo/PATO_0001514",4
"http://purl.obolibrary.org/obo/PATO_0001518",1
"http://purl.obolibrary.org/obo/PATO_0001521",2
"http://purl.obolibrary.org/obo/PATO_0001529",1
"http://purl.obolibrary.org/obo/PATO_0001530",1
"http://purl.obolibrary.org/obo/PATO_0001531",1
"http://purl.obolibrary.org/obo/PATO_0001533",1
"http://purl.obolibrary.org/obo/PATO_0001534",1
"http://purl.obolibrary.org/obo/PATO_0001535",2
"http://purl.obolibrary.org/obo/PATO_0001536",1
"http://purl.obolibrary.org/obo/PATO_0001540",1
"http://purl.obolibrary.org/obo/PATO_0001542",1
"http://purl.obolibrary.org/obo/PATO_0001543",3
"http://purl.obolibrary.org/obo/PATO_0001545",3
"http://purl.obolibrary.org/obo/PATO_0001546",6
"http://purl.obolibrary.org/obo/PATO_0001547",5
"http://purl.obolibrary.org/obo/PATO_0001548",10
"http://purl.obolibrary.org/obo/PATO_0001549",2
"http://purl.obolibrary.org/obo/PATO_0001550",2
"http://purl.obolibrary.org/obo/PATO_0001551",5
"http://purl.obolibrary.org/obo/PATO_0001552",7
"http://purl.obolibrary.org/obo/PATO_0001553",1
"http://purl.obolibrary.org/obo/PATO_0001555",5
"http://purl.obolibrary.org/obo/PATO_0001558",8
"http://purl.obolibrary.org/obo/PATO_0001561",3
"http://purl.obolibrary.org/obo/PATO_0001562",4
"http://purl.obolibrary.org/obo/PATO_0001563",4
"http://purl.obolibrary.org/obo/PATO_0001564",1
"http://purl.obolibrary.org/obo/PATO_0001566",3
"http://purl.obolibrary.org/obo/PATO_0001567",1
"http://purl.obolibrary.org/obo/PATO_0001570",3
"http://purl.obolibrary.org/obo/PATO_0001571",4
"http://purl.obolibrary.org/obo/PATO_0001573",1
"http://purl.obolibrary.org/obo/PATO_0001574",5
