"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001756",2
"http://purl.obolibrary.org/obo/PATO_0001757",4
"http://purl.obolibrary.org/obo/PATO_0001759",7
"http://purl.obolibrary.org/obo/PATO_0001767",3
"http://purl.obolibrary.org/obo/PATO_0001769",4
"http://purl.obolibrary.org/obo/PATO_0001770",2
"http://purl.obolibrary.org/obo/PATO_0001780",4
"http://purl.obolibrary.org/obo/PATO_0001791",2
"http://purl.obolibrary.org/obo/PATO_0001794",15
"http://purl.obolibrary.org/obo/PATO_0001795",4
"http://purl.obolibrary.org/obo/PATO_0001796",4
"http://purl.obolibrary.org/obo/PATO_0001798",3
"http://purl.obolibrary.org/obo/PATO_0001810",3
"http://purl.obolibrary.org/obo/PATO_0001818",4
"http://purl.obolibrary.org/obo/PATO_0001821",2
"http://purl.obolibrary.org/obo/PATO_0001822",12
"http://purl.obolibrary.org/obo/PATO_0001823",4
"http://purl.obolibrary.org/obo/PATO_0001824",3
"http://purl.obolibrary.org/obo/PATO_0001834",6
"http://purl.obolibrary.org/obo/PATO_0001835",4
"http://purl.obolibrary.org/obo/PATO_0001836",3
"http://purl.obolibrary.org/obo/PATO_0001842",9
"http://purl.obolibrary.org/obo/PATO_0001851",8
"http://purl.obolibrary.org/obo/PATO_0001852",4
"http://purl.obolibrary.org/obo/PATO_0001857",9
"http://purl.obolibrary.org/obo/PATO_0001859",4
"http://purl.obolibrary.org/obo/PATO_0001860",4
"http://purl.obolibrary.org/obo/PATO_0001873",4
"http://purl.obolibrary.org/obo/PATO_0001894",7
"http://purl.obolibrary.org/obo/PATO_0001895",2
"http://purl.obolibrary.org/obo/PATO_0001906",30
"http://purl.obolibrary.org/obo/PATO_0001908",5
"http://purl.obolibrary.org/obo/PATO_0001912",44
"http://purl.obolibrary.org/obo/PATO_0001926",5
"http://purl.obolibrary.org/obo/PATO_0001927",4
"http://purl.obolibrary.org/obo/PATO_0001928",3
