"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001325",3
"http://purl.obolibrary.org/obo/PATO_0001332",32
"http://purl.obolibrary.org/obo/PATO_0001333",13
"http://purl.obolibrary.org/obo/PATO_0001334",90
"http://purl.obolibrary.org/obo/PATO_0001338",1
"http://purl.obolibrary.org/obo/PATO_0001340",2
"http://purl.obolibrary.org/obo/PATO_0001350",2
"http://purl.obolibrary.org/obo/PATO_0001351",29
"http://purl.obolibrary.org/obo/PATO_0001352",3
"http://purl.obolibrary.org/obo/PATO_0001353",10
"http://purl.obolibrary.org/obo/PATO_0001354",14
"http://purl.obolibrary.org/obo/PATO_0001355",4
"http://purl.obolibrary.org/obo/PATO_0001356",3
"http://purl.obolibrary.org/obo/PATO_0001357",2
"http://purl.obolibrary.org/obo/PATO_0001358",4
"http://purl.obolibrary.org/obo/PATO_0001359",1
"http://purl.obolibrary.org/obo/PATO_0001360",8
"http://purl.obolibrary.org/obo/PATO_0001362",21
"http://purl.obolibrary.org/obo/PATO_0001364",2
"http://purl.obolibrary.org/obo/PATO_0001365",1
"http://purl.obolibrary.org/obo/PATO_0001366",3
"http://purl.obolibrary.org/obo/PATO_0001367",4
"http://purl.obolibrary.org/obo/PATO_0001368",5
"http://purl.obolibrary.org/obo/PATO_0001369",2
"http://purl.obolibrary.org/obo/PATO_0001371",2
"http://purl.obolibrary.org/obo/PATO_0001372",10
"http://purl.obolibrary.org/obo/PATO_0001373",1
"http://purl.obolibrary.org/obo/PATO_0001374",4
"http://purl.obolibrary.org/obo/PATO_0001375",21
"http://purl.obolibrary.org/obo/PATO_0001377",9
"http://purl.obolibrary.org/obo/PATO_0001381",1
"http://purl.obolibrary.org/obo/PATO_0001382",2
"http://purl.obolibrary.org/obo/PATO_0001385",3
"http://purl.obolibrary.org/obo/PATO_0001386",1
"http://purl.obolibrary.org/obo/PATO_0001389",1
"http://purl.obolibrary.org/obo/PATO_0001392",1
"http://purl.obolibrary.org/obo/PATO_0001393",5
"http://purl.obolibrary.org/obo/PATO_0001394",8
"http://purl.obolibrary.org/obo/PATO_0001396",50
"http://purl.obolibrary.org/obo/PATO_0001397",2
"http://purl.obolibrary.org/obo/PATO_0001398",1
"http://purl.obolibrary.org/obo/PATO_0001400",14
"http://purl.obolibrary.org/obo/PATO_0001401",14
"http://purl.obolibrary.org/obo/PATO_0001402",24
"http://purl.obolibrary.org/obo/PATO_0001403",4
"http://purl.obolibrary.org/obo/PATO_0001404",8
"http://purl.obolibrary.org/obo/PATO_0001405",31
"http://purl.obolibrary.org/obo/PATO_0001406",11
"http://purl.obolibrary.org/obo/PATO_0001407",41
"http://purl.obolibrary.org/obo/PATO_0001408",1
"http://purl.obolibrary.org/obo/PATO_0001409",7
"http://purl.obolibrary.org/obo/PATO_0001410",14
"http://purl.obolibrary.org/obo/PATO_0001411",1
"http://purl.obolibrary.org/obo/PATO_0001412",10
"http://purl.obolibrary.org/obo/PATO_0001413",2
"http://purl.obolibrary.org/obo/PATO_0001414",2
"http://purl.obolibrary.org/obo/PATO_0001415",2
"http://purl.obolibrary.org/obo/PATO_0001416",5
"http://purl.obolibrary.org/obo/PATO_0001417",2
"http://purl.obolibrary.org/obo/PATO_0001418",1
"http://purl.obolibrary.org/obo/PATO_0001419",2
"http://purl.obolibrary.org/obo/PATO_0001420",3
"http://purl.obolibrary.org/obo/PATO_0001421",16
"http://purl.obolibrary.org/obo/PATO_0001422",28
"http://purl.obolibrary.org/obo/PATO_0001423",1
"http://purl.obolibrary.org/obo/PATO_0001428",3
"http://purl.obolibrary.org/obo/PATO_0001429",16
"http://purl.obolibrary.org/obo/PATO_0001430",8
"http://purl.obolibrary.org/obo/PATO_0001432",3
"http://purl.obolibrary.org/obo/PATO_0001433",24
"http://purl.obolibrary.org/obo/PATO_0001434",6
"http://purl.obolibrary.org/obo/PATO_0001435",13
"http://purl.obolibrary.org/obo/PATO_0001439",9
"http://purl.obolibrary.org/obo/PATO_0001442",42
"http://purl.obolibrary.org/obo/PATO_0001444",196
"http://purl.obolibrary.org/obo/PATO_0001445",6
"http://purl.obolibrary.org/obo/PATO_0001446",4
"http://purl.obolibrary.org/obo/PATO_0001447",84
