"iri","val"
"http://purl.obolibrary.org/obo/PATO_0000341",1
"http://purl.obolibrary.org/obo/PATO_0000342",1
"http://purl.obolibrary.org/obo/PATO_0000343",1
"http://purl.obolibrary.org/obo/PATO_0000345",2
"http://purl.obolibrary.org/obo/PATO_0000346",1
"http://purl.obolibrary.org/obo/PATO_0000347",1
"http://purl.obolibrary.org/obo/PATO_0000348",1
"http://purl.obolibrary.org/obo/PATO_0000349",1
"http://purl.obolibrary.org/obo/PATO_0000350",1
"http://purl.obolibrary.org/obo/PATO_0000351",1
"http://purl.obolibrary.org/obo/PATO_0000352",1
"http://purl.obolibrary.org/obo/PATO_0000353",1
"http://purl.obolibrary.org/obo/PATO_0000354",1
"http://purl.obolibrary.org/obo/PATO_0000355",1
"http://purl.obolibrary.org/obo/PATO_0000356",1
"http://purl.obolibrary.org/obo/PATO_0000357",1
"http://purl.obolibrary.org/obo/PATO_0000358",1
"http://purl.obolibrary.org/obo/PATO_0000359",1
"http://purl.obolibrary.org/obo/PATO_0000360",1
"http://purl.obolibrary.org/obo/PATO_0000361",1
"http://purl.obolibrary.org/obo/PATO_0000362",1
"http://purl.obolibrary.org/obo/PATO_0000363",1
"http://purl.obolibrary.org/obo/PATO_0000364",1
"http://purl.obolibrary.org/obo/PATO_0000365",1
"http://purl.obolibrary.org/obo/PATO_0000366",17
"http://purl.obolibrary.org/obo/PATO_0000367",28
"http://purl.obolibrary.org/obo/PATO_0000368",1
"http://purl.obolibrary.org/obo/PATO_0000369",1
"http://purl.obolibrary.org/obo/PATO_0000370",1
"http://purl.obolibrary.org/obo/PATO_0000371",1
"http://purl.obolibrary.org/obo/PATO_0000372",1
"http://purl.obolibrary.org/obo/PATO_0000373",1
"http://purl.obolibrary.org/obo/PATO_0000374",67
"http://purl.obolibrary.org/obo/PATO_0000375",51
"http://purl.obolibrary.org/obo/PATO_0000376",1
"http://purl.obolibrary.org/obo/PATO_0000377",1
"http://purl.obolibrary.org/obo/PATO_0000378",1
"http://purl.obolibrary.org/obo/PATO_0000379",1
"http://purl.obolibrary.org/obo/PATO_0000380",55
"http://purl.obolibrary.org/obo/PATO_0000381",76
"http://purl.obolibrary.org/obo/PATO_0000382",1
"http://purl.obolibrary.org/obo/PATO_0000383",13768
"http://purl.obolibrary.org/obo/PATO_0000384",12317
"http://purl.obolibrary.org/obo/PATO_0000385",1
"http://purl.obolibrary.org/obo/PATO_0000386",50
"http://purl.obolibrary.org/obo/PATO_0000387",46
"http://purl.obolibrary.org/obo/PATO_0000388",1
"http://purl.obolibrary.org/obo/PATO_0000389",69
"http://purl.obolibrary.org/obo/PATO_0000390",1
"http://purl.obolibrary.org/obo/PATO_0000391",1
"http://purl.obolibrary.org/obo/PATO_0000392",1
"http://purl.obolibrary.org/obo/PATO_0000393",1
"http://purl.obolibrary.org/obo/PATO_0000394",8
"http://purl.obolibrary.org/obo/PATO_0000395",14
"http://purl.obolibrary.org/obo/PATO_0000396",38
"http://purl.obolibrary.org/obo/PATO_0000397",1
"http://purl.obolibrary.org/obo/PATO_0000398",1
"http://purl.obolibrary.org/obo/PATO_0000399",1
"http://purl.obolibrary.org/obo/PATO_0000400",1
"http://purl.obolibrary.org/obo/PATO_0000401",1
"http://purl.obolibrary.org/obo/PATO_0000402",204
"http://purl.obolibrary.org/obo/PATO_0000403",106
"http://purl.obolibrary.org/obo/PATO_0000404",85
"http://purl.obolibrary.org/obo/PATO_0000405",72
"http://purl.obolibrary.org/obo/PATO_0000406",324
"http://purl.obolibrary.org/obo/PATO_0000407",166
"http://purl.obolibrary.org/obo/PATO_0000408",1
"http://purl.obolibrary.org/obo/PATO_0000409",9
"http://purl.obolibrary.org/obo/PATO_0000410",59
"http://purl.obolibrary.org/obo/PATO_0000411",293
"http://purl.obolibrary.org/obo/PATO_0000412",1
"http://purl.obolibrary.org/obo/PATO_0000413",33
"http://purl.obolibrary.org/obo/PATO_0000414",38
"http://purl.obolibrary.org/obo/PATO_0000416",1
"http://purl.obolibrary.org/obo/PATO_0000417",1
"http://purl.obolibrary.org/obo/PATO_0000418",1
"http://purl.obolibrary.org/obo/PATO_0000419",1
"http://purl.obolibrary.org/obo/PATO_0000420",1
"http://purl.obolibrary.org/obo/PATO_0000421",1
"http://purl.obolibrary.org/obo/PATO_0000422",53
"http://purl.obolibrary.org/obo/PATO_0000424",1
"http://purl.obolibrary.org/obo/PATO_0000425",1
"http://purl.obolibrary.org/obo/PATO_0000426",1
"http://purl.obolibrary.org/obo/PATO_0000427",10
"http://purl.obolibrary.org/obo/PATO_0000428",12
"http://purl.obolibrary.org/obo/PATO_0000429",1
"http://purl.obolibrary.org/obo/PATO_0000430",1
"http://purl.obolibrary.org/obo/PATO_0000431",1
"http://purl.obolibrary.org/obo/PATO_0000432",1
"http://purl.obolibrary.org/obo/PATO_0000433",1
"http://purl.obolibrary.org/obo/PATO_0000434",1
"http://purl.obolibrary.org/obo/PATO_0000435",1
"http://purl.obolibrary.org/obo/PATO_0000436",1
"http://purl.obolibrary.org/obo/PATO_0000437",1
"http://purl.obolibrary.org/obo/PATO_0000439",1
"http://purl.obolibrary.org/obo/PATO_0000440",3
"http://purl.obolibrary.org/obo/PATO_0000442",1
"http://purl.obolibrary.org/obo/PATO_0000443",1
"http://purl.obolibrary.org/obo/PATO_0000444",1
"http://purl.obolibrary.org/obo/PATO_0000445",1
"http://purl.obolibrary.org/obo/PATO_0000446",1
"http://purl.obolibrary.org/obo/PATO_0000447",1
"http://purl.obolibrary.org/obo/PATO_0000448",1
"http://purl.obolibrary.org/obo/PATO_0000449",1
"http://purl.obolibrary.org/obo/PATO_0000450",1
"http://purl.obolibrary.org/obo/PATO_0000451",1
"http://purl.obolibrary.org/obo/PATO_0000452",1
"http://purl.obolibrary.org/obo/PATO_0000453",172
"http://purl.obolibrary.org/obo/PATO_0000454",144
"http://purl.obolibrary.org/obo/PATO_0000455",157
"http://purl.obolibrary.org/obo/PATO_0000456",1
"http://purl.obolibrary.org/obo/PATO_0000457",1
"http://purl.obolibrary.org/obo/PATO_0000458",1
"http://purl.obolibrary.org/obo/PATO_0000459",1
"http://purl.obolibrary.org/obo/PATO_0000460",86452
"http://purl.obolibrary.org/obo/PATO_0000461",1809
"http://purl.obolibrary.org/obo/PATO_0000462",3947
